mds_cache_memory_limit,mds_cache_reservation,mds_health_cache_threshold,mds_cache_trim_threshold,mds_cache_trim_decay_rate,mds_recall_max_caps,mds_recall_max_decay_threshold,mds_recall_max_decay_rate,mds_recall_global_max_decay_threshold,mds_recall_warning_threshold,mds_recall_warning_decay_rate,mds_session_cap_acquisition_throttle,mds_session_cap_acquisition_decay_rate,mds_session_max_caps_throttle_ratio,mds_cap_acquisition_throttle_retry_request_timeout,mds_session_cache_liveness_magnitude,mds_session_cache_liveness_decay_rate,mds_max_caps_per_client,mds_cache_mid,mds_dir_max_commit_size,mds_decay_halflife,mds_beacon_interval,mds_beacon_grace,mon_mds_blocklist_interval,mds_reconnect_timeout,mds_tick_interval,mds_dirstat_min_interval,mds_scatter_nudge_interval,mds_client_prealloc_inos,mds_early_reply,mds_default_dir_hash,mds_log_skip_corrupt_events,mds_log_max_events,mds_log_max_segments,mds_bal_sample_interval,mds_bal_replicate_threshold,mds_bal_unreplicate_threshold,mds_bal_split_size,mds_bal_split_rd,mds_bal_split_wr,mds_bal_split_bits,mds_bal_merge_size,mds_bal_interval,mds_bal_fragment_interval,mds_bal_fragment_fast_factor,mds_bal_fragment_size_max,mds_bal_idle_threshold,mds_bal_max,mds_bal_max_until,mds_bal_mode,mds_bal_min_rebalance,mds_bal_min_start,mds_bal_need_min,mds_bal_need_max,mds_bal_midchunk,mds_bal_minchunk,mds_replay_interval,mds_shutdown_check,mds_thrash_exports,mds_thrash_fragments,mds_dump_cache_on_map,mds_dump_cache_after_rejoin,mds_verify_scatter,mds_debug_scatterstat,mds_debug_frag,mds_debug_auth_pins,mds_debug_subtrees,mds_kill_mdstable_at,mds_kill_export_at,mds_kill_import_at,mds_kill_link_at,mds_kill_rename_at,mds_wipe_sessions,mds_wipe_ino_prealloc,mds_skip_ino,mds_min_caps_per_client,bluestore_cache_trim_interval,bluestore_default_buffered_read,bluestore_default_buffered_write,bluestore_deferred_batch_ops,bluestore_deferred_batch_ops_hdd,bluestore_deferred_batch_ops_ssd,bluestore_fsck_read_bytes_cap,bluestore_max_deferred_txc,bluestore_prefer_deferred_size,bluestore_prefer_deferred_size_hdd,bluestore_prefer_deferred_size_ssd,bluestore_throttle_bytes,client_cache_mid,client_cache_size,client_oc,client_oc_max_dirty,client_oc_max_dirty_age,client_oc_max_objects,client_oc_size,client_oc_target_dirty,client_readahead_max_bytes,client_readahead_max_periods,client_readahead_min,ms_async_max_op_threads,ms_async_op_threads,osd_bench_max_block_size,osd_bench_small_size_max_iops,osd_pool_default_cache_max_evict_check_size,osd_pool_default_cache_min_evict_age,osd_pool_default_cache_min_flush_age,osd_pool_default_cache_target_dirty_high_ratio,osd_pool_default_cache_target_dirty_ratio,osd_pool_default_cache_target_full_ratio,osd_target_transaction_size,osd_tier_default_cache_hit_set_count,osd_tier_default_cache_hit_set_grade_decay_rate,osd_tier_default_cache_hit_set_period,osd_tier_default_cache_hit_set_search_last_n,osd_tier_default_cache_min_read_recency_for_promote,osd_tier_default_cache_min_write_recency_for_promote,rbd_cache,rbd_cache_block_writes_upfront,rbd_cache_max_dirty,rbd_cache_max_dirty_age,rbd_cache_max_dirty_object,rbd_cache_size,rbd_cache_target_dirty,rbd_cache_writethrough_until_flush,rbd_enable_alloc_hint,rbd_non_blocking_aio,rbd_readahead_disable_after_bytes,rbd_readahead_max_bytes,Average IOPS
1073764440,0.768443,3.15794,77421,2.84216,7140,22807,4.71059,75444,38628,67.7371,503097,14.0528,2.53689,2.15794,10,7.21059,1050400,2.28426,15,12.7371,10.2633,28.2636,34106.5,73.0008,12.7371,6.7107,10.8949,2479,0,7,0,3,676,5.94746,10579.4,2.21059,18115,52632.8,35790.6,2,90,12,10,8.68443,101382,4.78962,-1,0,1,1.90532,2.33691,2.71585,4.81063,2.40006,0.737496,3.57902,1,3,2,1,0,1,0,1,0,1,4,4,3,3,2,1,1,1,131,0.768443,0,1,51,84,90,67109215,49,3,35097,2361,67114563,1.57897,25570,0,104857600,12.7371,4360,209728336,8416663,150,15,141728,22,12,67109096,169,23,6,2,2.58953,2.279,2.53163,41,5,47,1798,3,3,1,1,1,25186024,2.84216,1,33555278,16785245,1,1,0,52436803,553580,389
1073768272,0.53946,2.62952,66243,2.25503,5814,18492,4.00603,78916,56675,65.2711,507548,12.7611,2.07892,1.62952,12,6.50603,1057979,1.77932,20,10.2711,8.26709,24.0362,24383.5,64.0764,10.2711,4.89058,9.01608,2181,1,4,0,1,1281,5.00804,9757.29,1.50603,33459,43825.6,27570.6,21,88,33,5,6.3946,117892,3.26307,0,-1,1,1.32993,1.65583,2.10523,3.65985,1.73073,0.502759,2.75704,3,3,2,0,1,0,1,0,1,1,2,4,1,2,1,1,1,2,113,0.53946,0,0,4,96,24,67130274,64,15,43435,2314,67115500,1.31476,16749,0,104857600,10.2711,5288,209734052,8401610,67,14,144360,18,11,67140098,159,43,2,6,1.95543,1.68013,1.97972,34,6,46,1204,2,3,2,0,0,25176156,2.25503,3,33565100,16801462,1,1,1,52433831,554308,396
1073765123,1.85196,5.65838,66475,5.62042,7149,22267,8.04451,67490,54244,79.4058,516070,20.1649,4.70393,4.65838,16,10.5445,1055830,4.67356,16,24.4058,19.7094,48.267,80115.1,115.23,24.4058,15.3233,19.7854,2608,0,8,0,3,231,10.3927,14469.5,5.54451,31970,94307.3,74686.8,13,91,25,10,19.5196,131145,12.0131,0,-1,1,4.62801,5.55969,5.60524,10.256,5.56728,1.84824,7.46859,1,3,3,0,1,1,1,0,0,1,3,3,3,3,2,0,1,1,352,1.85196,0,1,24,68,19,67131665,32,19,39674,2296,67119140,2.82919,25126,1,104857600,24.4058,2066,209745723,8417654,107,12,152184,16,14,67130735,493,22,2,3,5.59006,5.11283,5.1432,31,6,34,1479,2,1,2,0,1,25188983,5.62042,1,33564589,16799895,0,1,0,52436297,542221,399
1073763212,0.409603,2.32985,70511,1.92206,6320,21821,3.60647,81992,59214,63.8726,513725,12.0285,1.81921,1.32985,15,6.10647,1079426,1.49297,17,8.87265,7.135,21.6388,18869.5,59.0153,8.87265,3.85838,7.95059,2313,0,8,0,1,187,4.47529,9291.07,1.10647,27615,38831.1,22909.0,1,91,15,6,5.09603,129749,2.39735,-1,-1,1,1.00362,1.26959,1.75894,3.00724,1.35115,0.369639,2.29088,1,2,1,1,1,0,1,1,0,1,4,3,4,1,2,0,0,1,344,0.409603,1,1,35,68,84,67139393,38,18,34096,677,67139532,1.16493,28940,1,104857600,8.87265,2987,209733947,8408252,688,12,157950,9,21,67114660,118,38,4,3,1.59582,1.3405,1.66674,47,5,34,2210,1,3,2,1,0,25169013,1.92206,1,33569575,16778832,0,0,0,52439705,540313,395
1073755489,1.28177,4.34254,76926,4.15838,5545,22816,6.29005,65807,36555,73.2652,518117,16.9484,3.56353,3.34254,18,8.79005,1061207,3.41621,27,18.2652,14.7385,37.7403,55903.4,93.0073,18.2652,10.791,15.1068,1933,1,2,0,-1,965,8.0534,12422.4,3.79005,21001,72376.3,54217.9,14,79,40,14,13.8177,111304,8.21178,-1,0,1,3.19521,3.86372,4.08471,7.39042,3.90055,1.26372,5.42173,3,1,3,1,0,1,0,1,1,0,3,4,3,1,1,1,1,2,479,1.28177,0,1,50,102,48,67136645,88,3,41612,1582,67115092,2.17127,31084,0,104857600,18.2652,4259,209737852,8413209,967,8,161616,19,7,67111742,182,26,2,4,4.01105,3.62155,3.76888,48,5,30,1290,1,1,3,1,1,25190858,4.15838,3,33559575,16786168,1,1,1,52460493,553246,387
1073742039,1.19264,4.13686,79901,3.92984,5503,26366,6.01581,75778,34454,72.3053,528596,16.4457,3.38528,3.13686,17,8.51581,1074403,3.21967,22,17.3053,13.9615,36.0949,52118.8,89.5336,17.3053,10.0825,14.3755,2155,0,7,0,0,1166,7.68775,12102.4,3.51581,36190,68948.3,51018.4,4,97,33,15,12.9264,129071,7.6176,0,-1,1,2.97125,3.59862,3.84704,6.94249,3.64002,1.17235,5.10178,1,2,2,0,1,0,0,0,1,0,4,2,3,3,3,1,0,2,250,1.19264,0,0,53,70,41,67125960,34,14,33852,441,67133199,2.06843,23564,1,104857600,17.3053,5498,209741493,8389970,1002,10,145010,10,16,67112872,344,34,2,3,3.76423,3.38844,3.55405,37,5,24,1810,1,3,2,0,0,25194729,3.92984,1,33577798,16781552,1,0,1,52445300,537756,384
1073768586,1.59234,5.05924,69429,4.95471,7238,21784,7.24565,74214,41541,76.6098,507399,18.7004,4.18467,4.05924,15,9.74565,1072579,4.10105,18,21.6098,17.446,43.4739,69090.8,105.112,21.6098,13.2596,17.6551,1485,0,6,0,1,1549,9.32753,13537.4,4.74565,27220,84321.4,65366.7,8,82,44,17,16.9234,103135,10.2822,-1,0,1,3.97561,4.78746,4.9129,8.95123,4.80837,1.58209,6.53659,3,3,1,0,1,1,0,0,1,1,4,2,4,2,2,1,1,1,425,1.59234,1,1,34,123,120,67119949,95,14,39427,540,67112555,2.52962,30103,1,104857600,21.6098,7276,209722367,8403635,316,18,149289,15,18,67129809,403,16,4,3,4.87108,4.4338,4.51743,47,5,44,1284,1,1,1,0,0,25188278,4.95471,3,33576726,16807237,1,0,0,52459394,555449,388
1073746276,0.123,1.66846,75421,1.18718,5359,21366,2.72462,72557,61946,60.7862,527701,10.4118,1.246,0.668462,16,5.22462,1075195,0.860975,22,5.78616,4.63641,16.3477,6699.74,47.8451,5.78616,1.58026,5.59898,1581,1,2,0,-1,1049,3.29949,8262.09,0.224616,19623,27807.7,12620.6,9,56,22,5,2.23,109685,0.486668,0,-1,1,0.283437,0.417129,0.994667,1.56687,0.513385,0.0758346,1.26205,1,3,2,1,1,1,1,0,0,1,4,3,1,3,3,0,0,2,414,0.123,0,0,53,82,66,67110058,102,19,37248,1360,67140250,0.834231,30512,0,104857600,5.78616,4986,209718753,8404830,126,15,159284,10,17,67115026,127,38,5,7,0.802155,0.590924,0.975949,31,5,43,2076,2,2,3,0,1,25179046,1.18718,2,33562499,16805664,1,0,0,52443778,548945,392
1073768818,1.0555,3.82039,82717,3.57822,5736,26680,5.59386,78841,46045,70.8285,510037,15.6721,3.11101,2.82039,17,8.09386,1064264,2.91727,22,15.8285,12.7659,33.5632,46295.8,84.1889,15.8285,8.99247,13.2503,1411,1,8,0,1,1153,7.12515,11610.0,3.09386,12671,63673.8,46095.5,2,77,15,18,11.555,114742,3.64747,0,-1,1,1.47482,1.82733,2.25899,3.94963,1.89928,0.561869,2.96402,3,2,3,0,1,1,1,0,0,1,2,4,2,3,2,1,1,2,244,0.597121,1,1,40,86,106,67117188,108,3,39727,1636,67128912,1.38129,28948,1,104857600,10.8921,6476,209740275,8397639,892,12,154520,21,21,67112650,406,12,5,4,2.1151,1.83093,2.1187,45,6,23,2005,2,2,3,0,0,25198434,2.40287,3,33576444,16789617,0,0,1,52453365,547898,397
1073754553,1.36906,4.54398,74141,4.3822,7361,23229,6.55863,73335,43614,74.2052,508679,17.4408,3.73811,3.54398,12,9.05863,1080116,3.60869,18,19.2052,15.4995,39.3518,59609.8,96.4094,19.2052,11.4848,15.823,1032,0,6,1,3,806,8.41151,12735.7,4.05863,17702,75733.6,57351.4,8,89,41,15,14.6906,120469,8.79371,0,-1,1,3.41455,4.12335,4.31748,7.8291,4.1557,1.3532,5.73507,1,2,1,0,1,1,0,0,0,0,4,1,4,3,3,1,0,1,231,1.36906,1,1,58,64,62,67125561,97,11,39735,1380,67118652,2.27199,33698,1,104857600,19.2052,1712,209717182,8412287,528,5,158867,11,7,67114264,211,27,2,1,4.25277,3.84984,3.97926,33,4,32,1735,2,3,3,1,1,25176918,4.3822,2,33569586,16803269,1,1,0,52461517,525355,387
1073773487,1.30888,4.4051,77607,4.22789,5765,22704,6.37346,82421,54293,73.5571,523551,17.1013,3.61775,3.4051,14,8.87346,1080606,3.47598,17,18.5571,14.9748,38.2408,57054.4,94.0639,18.5571,11.0064,15.3292,2830,0,6,1,0,984,8.16462,12519.7,3.87346,30226,73418.9,55191.0,1,64,48,8,14.0888,117160,8.3925,-1,0,1,3.26333,3.94435,4.157,7.52665,3.97979,1.29151,5.51904,3,1,1,0,1,1,1,1,0,1,2,1,2,1,2,0,0,2,170,1.30888,0,1,57,114,77,67116398,62,21,40973,1965,67138075,2.20255,30570,1,104857600,18.5571,7362,209719500,8406539,858,11,153485,19,5,67138702,201,48,3,1,4.08612,3.69244,3.83421,31,4,33,2238,3,3,2,0,1,25179925,4.22789,1,33560695,16790769,1,1,1,52445742,526985,394
1073770167,1.20003,4.15392,67916,3.9488,6439,20876,6.03856,72793,34722,72.385,516577,16.4874,3.40006,3.15392,10,8.53856,1049973,3.23597,15,17.385,14.0259,36.2313,52432.7,89.8217,17.385,10.1413,14.4362,2490,0,4,0,2,1341,7.71808,12128.9,3.53856,39676,69232.6,51283.8,9,96,43,13,13.0003,116303,7.66687,0,-1,1,2.98982,3.62061,3.86675,6.97964,3.66163,1.17993,5.12832,3,2,3,1,1,0,1,0,0,0,4,4,3,1,3,0,1,2,147,1.20003,0,1,22,119,86,67130883,110,10,35093,2215,67122065,2.07696,30125,0,104857600,17.385,4513,209725411,8408633,883,4,133510,9,21,67122706,379,27,8,5,3.7847,3.40777,3.57187,31,4,33,1324,1,2,2,0,0,25183849,3.9488,2,33557593,16798705,0,1,1,52459519,528870,391
1073757881,0.354586,2.20289,71469,1.78099,6914,27014,3.43719,70192,42279,63.2802,511423,11.7182,1.70917,1.20289,14,5.93719,1064592,1.37165,26,8.28015,6.65536,20.6231,16533.3,56.871,8.28015,3.42107,7.49917,1449,1,2,0,1,138,4.24958,9093.54,0.937187,33667,36715.0,20934.0,4,78,19,18,4.54586,124624,2.03057,-1,0,1,0.865369,1.10595,1.61223,2.73074,1.19033,0.313239,2.09338,3,1,2,1,0,0,1,1,0,0,1,2,3,2,3,0,1,2,291,0.354586,0,1,30,84,70,67124655,52,4,45607,2106,67135452,1.10145,24600,0,104857600,8.28015,1555,209733413,8411728,60,16,147510,6,7,67138672,264,22,5,2,1.44347,1.19661,1.53413,32,4,34,2051,3,2,2,1,0,25191279,1.78099,1,33558383,16777251,1,0,0,52442631,533361,392
1073747479,1.22074,4.20172,75635,4.00191,6903,21471,6.10229,71042,36748,72.608,523719,16.6042,3.44149,3.20172,10,8.60229,1060159,3.28164,13,17.608,14.2065,36.6137,53312.2,90.629,17.608,10.3059,14.6061,1039,1,4,0,2,401,7.80305,12203.3,3.60229,21204,70029.2,52027.3,18,65,17,11,13.2074,117960,7.80496,0,0,1,3.04187,3.68221,3.92198,7.08374,3.72218,1.20116,5.20267,3,1,1,1,0,1,1,0,1,1,2,1,1,2,3,1,0,1,421,1.22074,0,1,24,108,124,67131419,48,13,48787,197,67117485,2.10086,20764,0,104857600,17.608,6513,209721869,8390497,168,18,161459,22,1,67119706,340,47,4,5,3.84206,3.46195,3.62179,48,5,28,1809,2,3,1,0,0,25167830,4.00191,3,33560760,16807149,1,0,1,52442187,547196,304
1073772404,1.61927,5.12139,70978,5.02377,6023,18968,7.32852,84161,43003,76.8998,502367,18.8523,4.23854,4.12139,13,9.82852,1059434,4.16044,27,21.8998,17.6808,43.9711,70234.4,106.161,21.8998,13.4737,17.8761,1292,0,4,0,3,1535,9.43803,13634.1,4.82852,21890,85357.3,66333.6,5,91,28,17,17.1927,122697,10.4618,-1,-1,1,4.04329,4.86757,4.98472,9.08659,4.8871,1.6097,6.63328,1,1,3,1,1,1,0,0,0,1,4,3,1,2,2,1,1,1,285,1.61927,1,0,30,108,85,67141429,76,4,37264,1464,67127521,2.5607,32081,0,104857600,21.8998,2316,209737792,8412807,883,13,140017,10,16,67112222,133,40,8,3,4.94567,4.50424,4.58234,40,4,37,1854,2,1,1,0,0,25184197,5.02377,2,33554644,16782692,0,1,1,52446429,539237,395
1073759246,1.83624,5.6221,68334,5.58011,6098,21278,7.99613,66780,44832,79.2365,503571,20.0762,4.67249,4.6221,14,10.4961,1054487,4.63889,14,24.2365,19.5724,47.9768,79447.5,114.618,24.2365,15.1983,19.6564,1219,0,8,1,3,315,10.3282,14413.1,5.49613,14385,93702.6,74122.5,5,63,16,14,19.3624,114953,11.9083,0,-1,1,4.58851,5.51293,5.56331,10.177,5.52133,1.83213,7.41215,2,1,3,1,1,0,0,1,0,1,2,2,4,2,1,1,1,1,229,1.83624,1,1,41,84,23,67124048,98,20,34862,1722,67141089,2.81105,29228,1,104857600,24.2365,5323,209729043,8407955,1010,6,144851,13,3,67138589,389,24,5,8,5.54652,5.07171,5.1053,38,5,24,1239,3,2,3,0,1,25184413,5.58011,1,33572221,16795665,0,1,1,52431910,541767,396
1073773726,0.834549,3.3105,74612,3.01166,6976,24110,4.914,72945,36551,68.449,524369,14.4257,2.6691,2.3105,17,7.414,1068707,2.43003,26,13.449,10.8397,29.484,36913.6,75.5773,13.449,7.23616,11.4373,2564,1,7,1,0,1941,6.21866,10816.7,2.414,40391,55175.4,38163.7,11,51,35,16,9.34549,120010,5.23033,-1,-1,1,2.07143,2.53353,2.89213,5.14286,2.5933,0.805264,3.81633,2,1,2,0,0,1,0,0,1,0,1,1,1,3,3,1,1,1,140,0.834549,1,0,58,102,43,67111687,35,4,33080,2320,67121069,1.65525,19556,0,104857600,13.449,9493,209716079,8394639,582,8,148232,10,5,67116786,213,35,5,4,2.7726,2.4519,2.69096,45,6,23,1759,2,2,3,1,0,25169706,3.01166,3,33577468,16792251,0,1,0,52445317,549813,386
1073768543,0.8383,3.31915,81258,3.02128,7712,19699,4.92554,66529,46494,68.4894,514525,14.4468,2.6766,2.31915,18,7.42554,1075329,2.4383,28,13.4894,10.8724,29.5532,37072.8,75.7235,13.4894,7.26597,11.4681,2551,0,8,1,2,1438,6.23405,10830.2,2.42554,25033,55319.6,31531.7,4,70,46,11,7.49802,112340,3.99868,-1,-1,1,1.6072,1.98403,2.39947,4.21439,2.05327,0.615874,3.15314,2,3,2,0,0,1,1,1,1,0,2,2,2,3,1,1,0,2,365,0.649802,1,1,42,100,68,67131226,56,19,41757,271,67129619,1.44208,31034,0,104857600,11.4594,4435,209734002,8415839,844,11,139360,5,17,67109582,290,13,8,1,2.26099,1.96871,2.24568,38,5,48,2091,2,1,2,1,0,25194133,2.53795,3,33582464,16788589,0,0,1,52453016,546605,392
1073768806,0.12875,1.68173,72043,1.20192,5234,17876,2.74231,74304,39200,60.8481,512647,10.4442,1.2575,0.68173,13,5.24231,1048737,0.873653,23,5.84807,4.68653,16.4538,6943.87,48.0692,5.84807,1.62596,5.64615,2082,0,2,0,0,1153,3.32308,8282.73,0.242306,12642,28028.9,12826.9,5,88,23,5,2.2875,121767,0.524997,-1,0,1,0.297883,0.434229,1.01,1.59577,0.530191,0.0817284,1.28269,2,2,1,0,0,1,0,0,0,1,2,2,4,1,1,1,0,2,178,0.12875,0,0,9,78,88,67139285,57,7,41857,366,67120794,0.840865,29077,1,104857600,5.84807,9374,209745904,8416120,717,5,147012,10,12,67138511,446,44,6,1,0.818076,0.60596,0.989807,44,5,32,1437,3,1,1,1,1,25167839,1.20192,3,33585791,16789207,1,0,1,52452994,539382,402
1073749795,0.720893,3.04821,79916,2.72024,5229,25894,4.56429,84892,34064,67.225,500756,13.7845,2.44179,2.04821,12,7.06429,1074742,2.1794,21,12.225,9.84881,27.3857,32087.5,71.1476,12.225,6.33274,10.5048,2211,1,4,1,0,1759,5.75238,10408.7,2.06429,20819,50803.9,34083.7,11,68,12,11,8.20893,118526,4.47262,-1,0,1,1.78583,2.19548,2.58905,4.57167,2.26107,0.688751,3.40833,2,1,2,1,1,1,1,0,0,1,3,3,1,1,1,0,0,2,273,0.720893,1,1,32,92,99,67112994,86,20,36526,1643,67109561,1.52411,33745,0,104857600,12.225,4144,209747938,8420769,529,16,158123,14,2,67114407,210,40,7,7,2.45786,2.15464,2.41702,38,5,48,1446,1,2,2,0,0,25174982,2.72024,2,33561099,16800913,1,0,1,52440605,525670,371
1073746808,0.164535,1.76431,67801,1.29368,7322,16904,2.85241,73314,49495,61.2334,521971,10.6461,1.32907,0.764311,14,5.35241,1070651,0.952564,13,6.23345,4.99851,17.1145,8463.38,49.4639,6.23345,1.9104,5.93977,1094,0,7,1,1,1817,3.46989,8411.21,0.352414,16005,29405.2,14111.6,18,89,43,15,2.64535,119899,0.763564,-1,0,1,0.387805,0.540667,1.10543,1.77561,0.634794,0.118413,1.41115,3,1,3,1,0,0,1,0,0,0,4,4,1,2,3,0,0,1,430,0.164535,1,0,53,109,89,67125874,57,9,33545,648,67130896,0.882155,16590,1,104857600,6.23345,9087,209715208,8400504,1022,16,140101,18,21,67123040,202,37,6,4,0.917173,0.699552,1.07606,36,4,48,1983,1,1,1,1,0,25168479,1.29368,2,33577332,16801368,0,1,0,52453149,534821,387
1073753855,0.371906,2.24286,73292,1.8254,6187,27416,3.49048,70590,47288,63.4667,526700,11.8159,1.74381,1.24286,10,5.99048,1066954,1.40984,17,8.46668,6.80636,20.9429,17268.8,57.5461,8.46668,3.55874,7.64128,2304,1,6,1,1,773,4.32064,9155.72,0.990479,27597,37381.2,21555.8,6,90,23,7,4.71906,107976,2.14604,-1,0,1,0.908892,1.15746,1.65842,2.81778,1.24096,0.330995,2.15556,3,2,2,1,1,1,0,1,0,0,4,1,4,2,2,0,1,1,228,0.371906,0,0,9,117,88,67109498,42,15,44688,301,67121429,1.12143,21837,0,104857600,8.46668,1239,209719426,8419900,971,8,156010,14,14,67120409,478,46,8,8,1.49143,1.24191,1.57588,35,6,40,1695,1,2,3,0,0,25184304,1.8254,2,33563740,16795118,0,0,1,52439809,552453,398
1073772393,1.70802,5.32621,80618,5.25134,6469,22194,7.60161,80562,43326,77.8556,515729,19.353,4.41605,4.32621,11,10.1016,1065322,4.35616,12,22.8556,18.4546,45.6097,74003.1,109.62,22.8556,14.1792,18.6043,1674,1,8,1,3,705,9.80215,13952.7,5.10161,19271,88771.0,69519.7,1,85,23,17,18.0802,123440,11.0535,-1,-1,1,4.26632,5.13156,5.2214,9.53264,5.14653,1.70069,6.95188,2,2,2,1,1,0,0,1,1,1,1,1,1,3,3,1,0,1,487,1.70802,1,1,54,65,55,67141161,45,20,49738,1268,67138496,2.66311,16810,0,104857600,22.8556,5344,209723040,8401480,984,4,158726,16,7,67138706,438,23,6,6,5.19145,4.73637,4.79626,32,6,23,1417,2,1,1,0,1,25170666,5.25134,2,33565412,16778390,0,1,0,52441371,531275,394
1073770681,1.71548,5.34342,66771,5.27047,6357,23876,7.62456,67554,39432,77.936,501838,19.395,4.43096,4.34342,10,10.1246,1055438,4.3726,25,22.936,18.5196,45.7474,74319.8,109.911,22.936,14.2384,18.6655,1032,0,4,0,0,1499,9.83275,13979.5,5.12456,30457,89057.8,69787.4,16,59,33,8,18.1548,115676,11.1032,-1,-1,1,4.28506,5.15374,5.24128,9.57011,5.16833,1.70833,6.97865,1,1,1,1,0,0,0,0,0,1,4,1,2,1,1,1,0,2,420,1.71548,0,0,33,87,40,67124517,49,19,42270,2001,67137219,2.67171,17146,1,104857600,22.936,8519,209725678,8411716,871,5,140649,15,2,67118141,399,21,1,6,5.2121,4.75588,4.81424,37,6,35,1693,1,2,1,1,0,25184435,5.27047,1,33566809,16800122,0,0,1,52432951,529591,371
1073769599,1.81486,5.57276,69628,5.52528,6542,16516,7.93034,75343,44251,79.0062,503065,19.9556,4.62972,4.57276,17,10.4303,1067969,4.59174,15,24.0062,19.386,47.582,78539.6,113.784,24.0062,15.0284,19.4809,2802,0,6,0,3,901,10.2405,14336.3,5.43034,19711,92880.2,73354.9,10,74,11,12,19.1486,106830,11.7657,-1,-1,1,4.53478,5.44933,5.5063,10.0696,5.45882,1.81021,7.3354,1,1,1,1,1,0,1,0,1,0,3,4,1,2,1,1,1,2,455,1.81486,0,1,21,74,43,67131921,35,2,40856,556,67116702,2.78638,18063,1,104857600,24.0062,6460,209724794,8394759,567,13,138666,6,10,67131441,208,46,7,7,5.48731,5.01579,5.05377,32,6,48,1495,3,3,1,0,0,25166026,5.52528,2,33563890,16796854,1,0,0,52451213,530010,387
1073765774,0.548608,2.65063,80280,2.27848,6974,22946,4.03418,75075,57846,65.3696,526796,12.8127,2.09722,1.65063,11,6.53418,1060748,1.79949,17,10.3696,8.34684,24.2051,24771.9,64.4329,10.3696,4.96329,9.09114,1673,1,3,0,3,1335,5.04557,9790.13,1.53418,27476,44177.5,27899.0,5,63,19,15,6.48608,114253,3.32405,0,-1,1,1.35291,1.68304,2.12962,3.70582,1.75747,0.512137,2.78987,1,3,1,1,1,0,1,1,0,1,4,2,1,1,1,0,0,2,138,0.548608,0,1,19,114,61,67123062,94,16,46834,1085,67137969,1.32532,16468,1,104857600,10.3696,8677,209716749,8406783,991,5,146728,13,8,67128870,108,27,3,5,1.98076,1.70405,2.00177,38,6,37,1471,1,2,2,1,0,25176003,2.27848,3,33570199,16792372,1,0,1,52443425,549772,394
1073753391,1.15804,4.05702,75767,3.84114,6010,21206,5.90936,71930,49103,71.9328,527830,16.2505,3.31609,3.05702,14,8.40936,1050584,3.14338,11,16.9328,13.6599,35.4562,50649.8,88.1853,16.9328,9.80752,14.0916,2407,0,7,1,1,1111,7.54582,12126.3,3.53635,37813,69205.0,51258.0,6,61,26,9,12.9931,121463,7.6621,-1,-1,1,2.98802,3.61847,3.86484,6.97604,3.65954,1.1792,5.12575,2,3,2,0,0,1,1,0,0,1,1,3,1,3,1,1,0,2,208,1.19931,1,1,29,87,103,67133875,51,1,43880,1355,67121059,2.07613,17139,1,104857600,17.3772,5888,209744274,8400145,378,10,135529,18,14,67119394,239,40,3,2,3.78272,3.4059,3.57014,39,4,46,1296,1,2,3,0,1,25198205,3.94696,2,33562062,16798573,1,1,1,52432576,526150,396
1073765244,0.824377,3.28702,69546,2.98558,5879,26626,4.8827,73766,33866,68.3394,513315,14.3683,2.64875,2.28702,17,7.3827,1053324,2.4076,27,13.3394,10.751,29.2962,36481.6,75.1808,13.3394,7.1553,11.3539,2621,0,6,0,-1,1048,6.17693,10780.2,2.3827,22805,54784.1,37798.5,4,66,37,14,9.24377,130574,5.16251,0,-1,1,2.04587,2.50327,2.86501,5.09174,2.56356,0.794836,3.77981,1,2,2,0,1,1,0,1,0,0,3,1,2,2,3,1,1,1,394,0.824377,1,1,15,73,80,67127662,51,8,49800,2086,67141395,1.64351,33910,1,104857600,13.3394,1534,209747956,8419132,930,7,152376,13,15,67115947,166,18,7,2,2.74443,2.42529,2.66645,31,6,33,2213,2,3,3,1,0,25192127,2.98558,1,33559931,16798110,1,1,1,52452969,540891,394
1073748962,1.79937,5.537,70515,5.48556,6639,24272,7.88267,69608,49127,78.8393,502561,19.8682,4.59873,4.537,18,10.3827,1064610,4.55758,14,23.8393,19.2509,47.296,77881.7,113.18,23.8393,14.9052,19.3538,2828,0,5,0,3,861,10.1769,14280.7,5.38267,26872,92284.2,72798.7,9,94,26,10,18.9937,126250,11.6624,0,-1,1,4.49585,5.40325,5.46498,9.99169,5.41353,1.79433,7.27978,1,2,2,0,1,1,0,1,0,1,4,4,3,1,1,1,1,2,244,1.79937,0,1,26,87,19,67119434,47,5,39939,2064,67113760,2.7685,17532,0,104857600,23.8393,1215,209725796,8390822,966,12,132281,21,12,67137411,367,35,8,7,5.4444,4.97527,5.01642,41,6,48,1637,3,2,2,1,0,25194849,5.48556,2,33561978,16805987,0,0,0,52429518,545830,390
