failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw
0,82.0,166707184.0,99.0,0.0,100.0,1.0,100.0,0.0,80.0,97708914.0,90.0,9534.0,100.0,0.0,100.0,1.0,100.0,146.0,99.0,2135.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,442.0,100.0,5.0,100.0,0.0,100.0,0.0,96.0,31267.0,100.0,0.0,100.0,5.0,100.0,303.0,100.0,303.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,31265.0,100.0,0.0,100.0,3.0,100.0,336.0,100.0,336.0,200.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,117.0,137630232.0,92.0,0.0,100.0,11.0,100.0,0.0,89.0,930471317.0,58.0,37125.0,100.0,0.0,100.0,11.0,100.0,0.0,97.0,6845.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,73.0,20945064.0,95.0,0.0,100.0,4.0,100.0,0.0,86.0,408891668.0,98.0,2494.0,100.0,0.0,100.0,4.0,100.0,10.0,100.0,401.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,218657808.0,95.0,0.0,100.0,4.0,100.0,0.0,92.0,1558801628.0,75.0,21906.0,100.0,0.0,100.0,4.0,100.0,5.0,86.0,28895.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,8.0
0,100.0,0.0,100.0,432.0,100.0,9.0,100.0,0.0,100.0,0.0,96.0,31270.0,100.0,0.0,100.0,9.0,100.0,363.0,100.0,363.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,117.0,146196040.0,92.0,0.0,100.0,5.0,100.0,0.0,89.0,15795463127.0,53.0,41691.0,100.0,0.0,100.0,5.0,100.0,1.0,48.0,105944.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,208243072.0,98.0,0.0,100.0,2.0,100.0,0.0,75.0,30246695.0,100.0,322.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,233.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,753.0,94.0,2012.0,100.0,21.0,252.0,0.0,252.0,0.0,100.0,37262.0,252.0,0.0,100.0,27.0,252.0,0.0,0.0,0.0,64.0,27.0,100.0,1.0,252.0,0.0,200.0,0.0
1,74.0,26658000.0,95.0,0.0,100.0,4.0,100.0,8.0,91.0,1305684573.0,75.0,22582.0,100.0,0.0,100.0,4.0,100.0,11.0,85.0,31076.0,39.0,39.0,100.0,8.0,100.0,8.0,200.0,0.0
0,100.0,0.0,143.0,541.0,100.0,10.0,100.0,0.0,100.0,0.0,97.0,25536.0,100.0,0.0,100.0,10.0,100.0,374.0,100.0,374.0,157.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,205017920.0,89.0,0.0,100.0,6.0,100.0,0.0,81.0,114473029.0,66.0,30192.0,100.0,0.0,100.0,6.0,100.0,1.0,84.0,33225.0,45.0,45.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,131315616.0,96.0,0.0,100.0,2.0,100.0,0.0,93.0,2048173547.0,71.0,25828.0,100.0,0.0,100.0,2.0,100.0,0.0,85.0,30098.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,31270.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,9049.0,100.0,0.0,100.0,1.0,100.0,332.0,100.0,332.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,215150232.0,89.0,0.0,100.0,8.0,100.0,376.0,88.0,614602228.0,85.0,13400.0,100.0,0.0,100.0,8.0,100.0,172.0,99.0,2595.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,451.0,100.0,7.0,100.0,0.0,100.0,0.0,97.0,24539.0,100.0,0.0,100.0,6.0,100.0,58.0,100.0,58.0,253.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7791.0,100.0,6.0,100.0,0.0,100.0,0.0,97.0,1372.0,100.0,0.0,100.0,6.0,100.0,1.0,100.0,85.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,223370128.0,89.0,0.0,100.0,11.0,100.0,80.0,90.0,956973028.0,83.0,15227.0,100.0,0.0,100.0,11.0,100.0,207.0,100.0,1111.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,217658152.0,90.0,0.0,100.0,5.0,100.0,0.0,96.0,3983187001.0,66.0,30179.0,100.0,0.0,100.0,5.0,100.0,2.0,85.0,30536.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,5324.0,100.0,0.0,100.0,2.0,100.0,193.0,100.0,193.0,176.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,99873456.0,90.0,0.0,100.0,5.0,100.0,448.0,90.0,1044182059.0,66.0,29978.0,100.0,0.0,100.0,5.0,100.0,2.0,96.0,8986.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,5562.0,100.0,0.0,100.0,2.0,100.0,315.0,100.0,315.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
1,115.0,99641048.0,92.0,0.0,100.0,9.0,100.0,0.0,88.0,771152732.0,61.0,34508.0,100.0,0.0,100.0,9.0,100.0,0.0,98.0,4051.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,178141640.0,93.0,0.0,100.0,6.0,100.0,0.0,88.0,634010943.0,86.0,13098.0,100.0,0.0,100.0,6.0,100.0,170.0,100.0,1071.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,168822144.0,93.0,0.0,100.0,5.0,100.0,0.0,90.0,941323806.0,84.0,14425.0,100.0,0.0,100.0,5.0,100.0,185.0,100.0,733.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,115.0,100018440.0,91.0,0.0,100.0,15.0,100.0,0.0,89.0,917799355.0,58.0,37099.0,100.0,0.0,100.0,15.0,100.0,0.0,96.0,8660.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,217514048.0,91.0,0.0,100.0,7.0,100.0,0.0,87.0,532316857.0,86.0,12494.0,100.0,0.0,100.0,7.0,100.0,163.0,99.0,2544.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,117.0,148711832.0,92.0,0.0,100.0,11.0,100.0,0.0,84.0,279806206.0,50.0,44367.0,100.0,0.0,100.0,11.0,100.0,0.0,74.0,52676.0,19.0,19.0,100.0,72.0,100.0,72.0,200.0,0.0
0,100.0,0.0,129.0,539.0,100.0,12.0,100.0,0.0,100.0,0.0,97.0,25178.0,100.0,0.0,100.0,12.0,100.0,363.0,100.0,363.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,111.0
0,84.0,235060704.0,86.0,0.0,100.0,7.0,100.0,0.0,83.0,188736833.0,66.0,30192.0,100.0,0.0,100.0,7.0,100.0,4.0,86.0,28876.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,158240794.0,90.0,0.0,100.0,9.0,100.0,0.0,87.0,498646249.0,91.0,8166.0,100.0,0.0,100.0,8.0,100.0,137.0,99.0,3541.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,113.0,56770248.0,94.0,0.0,100.0,6.0,100.0,8.0,89.0,884539294.0,59.0,36703.0,100.0,0.0,100.0,6.0,100.0,0.0,95.0,10824.0,21.0,21.0,100.0,24.0,100.0,24.0,200.0,0.0
0,79.0,87541512.0,90.0,0.0,100.0,5.0,100.0,0.0,93.0,2135598681.0,71.0,25820.0,100.0,0.0,100.0,5.0,100.0,0.0,85.0,30393.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,165.0,399.0,100.0,11.0,100.0,0.0,100.0,0.0,99.0,9968.0,100.0,0.0,100.0,11.0,100.0,374.0,100.0,374.0,181.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,2028.0,100.0,5.0,100.0,0.0,100.0,0.0,53.0,19075.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,1723.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,84.0,234764384.0,90.0,0.0,100.0,15.0,100.0,8.0,87.0,514955778.0,79.0,19224.0,100.0,0.0,100.0,13.0,100.0,280.0,99.0,2419.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,208834752.0,91.0,0.0,100.0,12.0,100.0,0.0,79.0,94860236.0,58.0,37105.0,100.0,0.0,100.0,12.0,100.0,0.0,96.0,8872.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,1361.0,100.0,11.0,100.0,0.0,100.0,0.0,38.0,25098.0,100.0,0.0,100.0,11.0,100.0,1.0,100.0,1566.0,100.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,215871056.0,92.0,0.0,100.0,6.0,97.0,15312.0,80.0,107063051.0,84.0,14802.0,100.0,0.0,100.0,6.0,100.0,170.0,100.0,749.0,27.0,27.0,100.0,8.0,100.0,8.0,200.0,0.0
0,84.0,240229968.0,91.0,0.0,100.0,7.0,100.0,0.0,90.0,1075345157.0,77.0,20398.0,100.0,0.0,100.0,7.0,100.0,4.0,87.0,27922.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,113213464.0,89.0,0.0,100.0,13.0,100.0,0.0,89.0,757087056.0,81.0,17283.0,100.0,0.0,100.0,12.0,100.0,292.0,100.0,844.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
1,75.0,28313920.0,90.0,0.0,100.0,10.0,100.0,1.0,86.0,421686919.0,78.0,19367.0,100.0,0.0,100.0,9.0,100.0,289.0,100.0,1919.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,78.0,61677888.0,88.0,0.0,100.0,6.0,100.0,0.0,77.0,49064566.0,66.0,30181.0,100.0,0.0,100.0,6.0,100.0,1.0,85.0,30796.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,7532.0,100.0,0.0,100.0,1.0,100.0,587.0,100.0,587.0,187.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,194.0,368.0,100.0,17.0,100.0,0.0,100.0,0.0,100.0,4671.0,100.0,0.0,100.0,17.0,100.0,199.0,100.0,199.0,139.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0
1,68.0,6432192.0,93.0,0.0,100.0,4.0,100.0,0.0,95.0,3187560243.0,69.0,27945.0,100.0,0.0,100.0,4.0,100.0,1.0,86.0,28935.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,68.0,6541192.0,92.0,0.0,100.0,4.0,100.0,168.0,91.0,1355286492.0,75.0,22293.0,100.0,0.0,100.0,4.0,100.0,16.0,100.0,85.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,135.0,543.0,100.0,21.0,100.0,0.0,100.0,0.0,99.0,8921.0,100.0,0.0,100.0,21.0,100.0,312.0,100.0,312.0,200.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,59.0,93282560.0,99.0,0.0,100.0,1.0,100.0,512.0,64.0,30082046003.0,100.0,78.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,6.0,33.0,33.0,100.0,16.0,100.0,16.0,200.0,0.0
0,78.0,59320368.0,95.0,0.0,100.0,4.0,100.0,0.0,89.0,883991008.0,84.0,14799.0,100.0,0.0,100.0,4.0,100.0,185.0,100.0,763.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,173461176.0,89.0,0.0,100.0,12.0,100.0,0.0,89.0,851138390.0,84.0,14447.0,100.0,0.0,100.0,12.0,100.0,190.0,100.0,751.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,184544216.0,95.0,0.0,100.0,4.0,100.0,0.0,63.0,2103487.0,100.0,556.0,100.0,0.0,100.0,4.0,100.0,0.0,99.0,2557.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,130054528.0,91.0,0.0,100.0,7.0,100.0,0.0,86.0,381593242.0,94.0,5282.0,100.0,0.0,100.0,7.0,100.0,140.0,100.0,251.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,123969840.0,95.0,0.0,100.0,4.0,100.0,0.0,86.0,416486283.0,98.0,2494.0,100.0,0.0,100.0,4.0,100.0,12.0,100.0,412.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,76.0,38699368.0,88.0,0.0,100.0,6.0,100.0,128.0,92.0,1767400468.0,74.0,23328.0,100.0,0.0,100.0,6.0,100.0,0.0,85.0,31272.0,23.0,23.0,100.0,8.0,100.0,8.0,200.0,0.0
1,114.0,66653704.0,92.0,0.0,100.0,16.0,100.0,0.0,84.0,264133932.0,55.0,39847.0,100.0,0.0,100.0,16.0,100.0,0.0,91.0,19399.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,3458.0,100.0,0.0,100.0,2.0,100.0,118.0,100.0,118.0,181.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,118.0,180727208.0,92.0,0.0,100.0,15.0,100.0,0.0,79.0,94342413.0,54.0,40568.0,100.0,0.0,100.0,15.0,100.0,0.0,82.0,37477.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,204050986.0,90.0,0.0,100.0,9.0,100.0,0.0,87.0,484758183.0,91.0,8170.0,100.0,0.0,100.0,8.0,100.0,143.0,99.0,3515.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7937.0,100.0,2.0,100.0,0.0,100.0,0.0,97.0,1376.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,78.0,100.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,438.0,100.0,8.0,100.0,0.0,100.0,0.0,97.0,25154.0,100.0,0.0,100.0,8.0,100.0,324.0,100.0,324.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,77.0,52479768.0,97.0,0.0,100.0,3.0,100.0,0.0,71.0,12237176.0,98.0,1920.0,100.0,0.0,100.0,3.0,100.0,0.0,96.0,8820.0,25.0,25.0,100.0,8.0,100.0,8.0,200.0,0.0
0,83.0,212931728.0,92.0,0.0,100.0,4.0,100.0,0.0,96.0,3873548080.0,66.0,30180.0,100.0,0.0,100.0,4.0,100.0,1.0,89.0,23933.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,77151184.0,89.0,0.0,100.0,6.0,100.0,0.0,94.0,2431703994.0,70.0,27069.0,100.0,0.0,100.0,6.0,100.0,3.0,86.0,29038.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0
1,116.0,111644696.0,94.0,0.0,100.0,6.0,100.0,0.0,82.0,183804203.0,57.0,38357.0,100.0,0.0,100.0,6.0,100.0,0.0,90.0,20565.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,112.0,46092048.0,92.0,0.0,100.0,11.0,100.0,0.0,89.0,898742024.0,56.0,39058.0,100.0,0.0,100.0,10.0,100.0,0.0,77.0,47767.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,185496784.0,92.0,0.0,100.0,6.0,100.0,0.0,93.0,2221218434.0,76.0,21180.0,100.0,0.0,100.0,6.0,100.0,43.0,95.0,11951.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,167047632.0,91.0,0.0,100.0,7.0,100.0,0.0,86.0,414916519.0,85.0,13486.0,100.0,0.0,100.0,7.0,100.0,255.0,100.0,601.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,199061808.0,96.0,0.0,100.0,3.0,100.0,0.0,70.0,10453238.0,91.0,8411.0,100.0,0.0,100.0,3.0,100.0,95.0,100.0,1678.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
1,83.0,197304856.0,96.0,0.0,100.0,3.0,94.0,25120.0,88.0,706155522.0,84.0,14054.0,100.0,0.0,100.0,3.0,100.0,213.0,100.0,1112.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,105.0,9964536.0,92.0,0.0,100.0,11.0,100.0,0.0,87.0,641591624.0,62.0,33761.0,100.0,0.0,100.0,11.0,100.0,0.0,75.0,51058.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,114.0,60815288.0,96.0,0.0,100.0,4.0,100.0,0.0,74.0,25489095.0,61.0,34751.0,100.0,0.0,100.0,4.0,100.0,0.0,96.0,9780.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,3455.0,100.0,0.0,100.0,2.0,100.0,274.0,100.0,274.0,162.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,104976376.0,84.0,0.0,100.0,9.0,100.0,0.0,95.0,2856318584.0,70.0,27073.0,100.0,0.0,100.0,9.0,100.0,1.0,84.0,32265.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,141.0,542.0,100.0,11.0,100.0,0.0,100.0,0.0,96.0,31097.0,100.0,0.0,100.0,11.0,100.0,348.0,100.0,348.0,200.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,101727472.0,91.0,0.0,100.0,15.0,100.0,0.0,90.0,954320098.0,80.0,17742.0,100.0,0.0,100.0,14.0,100.0,283.0,100.0,860.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,131245968.0,96.0,0.0,100.0,2.0,100.0,0.0,93.0,1979406809.0,71.0,25847.0,100.0,0.0,100.0,2.0,100.0,0.0,86.0,29083.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,79960600.0,86.0,0.0,100.0,7.0,100.0,0.0,92.0,1444009805.0,75.0,22383.0,100.0,0.0,100.0,7.0,100.0,0.0,85.0,30306.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,7548.0,100.0,0.0,100.0,1.0,100.0,280.0,100.0,280.0,206.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,169255016.0,98.0,0.0,100.0,2.0,100.0,0.0,83.0,203643640.0,90.0,9420.0,100.0,0.0,100.0,2.0,100.0,142.0,100.0,564.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,81.0,125325040.0,85.0,0.0,100.0,9.0,100.0,0.0,94.0,2759484249.0,69.0,27978.0,100.0,0.0,100.0,9.0,100.0,1.0,86.0,29105.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,96.0,32372.0,100.0,0.0,100.0,3.0,100.0,361.0,100.0,361.0,222.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,117.0,123864488.0,92.0,0.0,100.0,13.0,100.0,0.0,77.0,52854800.0,57.0,38209.0,100.0,0.0,100.0,13.0,100.0,0.0,89.0,22233.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,425.0,100.0,7.0,100.0,0.0,100.0,0.0,96.0,31104.0,100.0,0.0,100.0,7.0,100.0,195.0,100.0,195.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,94795912.0,89.0,0.0,100.0,20.0,100.0,0.0,87.0,460205145.0,81.0,17285.0,100.0,0.0,100.0,19.0,100.0,255.0,100.0,931.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,97585192.0,99.0,0.0,100.0,1.0,100.0,0.0,84.0,245308807.0,99.0,1576.0,100.0,0.0,100.0,1.0,100.0,7.0,100.0,154.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0
1,80.0,93738680.0,99.0,0.0,100.0,1.0,100.0,48.0,72.0,17463224.0,100.0,221.0,100.0,0.0,100.0,1.0,100.0,6.0,100.0,14.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0
0,119.0,225599464.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,811349849.0,59.0,36428.0,100.0,0.0,100.0,4.0,100.0,0.0,93.0,14797.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,7.0,94.0,1826.0,100.0,15.0,252.0,0.0,252.0,0.0,100.0,28544.0,252.0,0.0,100.0,15.0,100.0,2.0,0.0,0.0,64.0,25.0,252.0,0.0,252.0,0.0,100.0,4.0
1,84.0,234893208.0,99.0,0.0,100.0,1.0,100.0,0.0,86.0,424587893.0,98.0,2420.0,100.0,0.0,100.0,1.0,100.0,12.0,100.0,179.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
1,78.0,65180536.0,94.0,0.0,100.0,5.0,100.0,152.0,88.0,620162187.0,95.0,4580.0,100.0,0.0,100.0,5.0,100.0,39.0,100.0,1142.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,417.0,100.0,8.0,100.0,0.0,100.0,0.0,97.0,25540.0,100.0,0.0,100.0,8.0,100.0,331.0,100.0,331.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,7812.0,100.0,2.0,100.0,0.0,100.0,0.0,97.0,1370.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,73.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,200723616.0,96.0,0.0,100.0,2.0,100.0,0.0,90.0,1010217078.0,66.0,29966.0,100.0,0.0,100.0,2.0,100.0,4.0,96.0,9457.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,8195.0,100.0,1.0,100.0,0.0,100.0,0.0,97.0,1272.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,9.0,100.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,142.0,536.0,100.0,13.0,100.0,0.0,100.0,0.0,97.0,26743.0,100.0,0.0,100.0,13.0,100.0,309.0,100.0,309.0,253.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
0,111.0,33951176.0,94.0,0.0,100.0,6.0,100.0,0.0,89.0,815567487.0,61.0,34752.0,100.0,0.0,100.0,6.0,100.0,0.0,96.0,8592.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,84.0,223978464.0,90.0,0.0,100.0,15.0,100.0,0.0,87.0,450430581.0,80.0,17855.0,100.0,0.0,100.0,13.0,100.0,238.0,100.0,1334.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,0.0,100.0,440.0,100.0,7.0,100.0,0.0,100.0,0.0,96.0,32597.0,100.0,0.0,100.0,7.0,100.0,58.0,100.0,58.0,187.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0
0,82.0,158349208.0,94.0,0.0,100.0,5.0,100.0,0.0,87.0,481503580.0,86.0,12624.0,100.0,0.0,100.0,5.0,100.0,195.0,99.0,2539.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
1,76.0,36078224.0,93.0,0.0,100.0,6.0,100.0,304.0,86.0,365103941.0,97.0,2715.0,100.0,0.0,100.0,6.0,100.0,18.0,100.0,652.0,26.0,26.0,99.0,584.0,99.0,584.0,200.0,0.0
0,80.0,100217896.0,96.0,0.0,100.0,3.0,100.0,0.0,89.0,771815455.0,84.0,14444.0,100.0,0.0,100.0,3.0,100.0,227.0,100.0,735.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0
1,77.0,45824000.0,96.0,0.0,100.0,3.0,100.0,304.0,86.0,431537709.0,98.0,2605.0,100.0,0.0,100.0,3.0,100.0,12.0,100.0,439.0,28.0,28.0,100.0,24.0,100.0,24.0,200.0,0.0
0,83.0,200725720.0,98.0,0.0,100.0,2.0,100.0,0.0,75.0,28260046.0,100.0,318.0,100.0,0.0,100.0,2.0,100.0,1.0,100.0,280.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0
1,78.0,61226816.0,94.0,0.0,100.0,5.0,95.0,20024.0,87.0,522009711.0,81.0,17343.0,100.0,0.0,100.0,3.0,100.0,211.0,100.0,789.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0
1,100.0,36.0,94.0,1832.0,100.0,38.0,252.0,0.0,252.0,0.0,100.0,44748.0,252.0,0.0,100.0,47.0,252.0,0.0,0.0,0.0,64.0,33.0,252.0,0.0,252.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,6167.0,100.0,0.0,100.0,1.0,100.0,234.0,100.0,234.0,253.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0
0,80.0,90233528.0,96.0,0.0,100.0,3.0,100.0,0.0,87.0,480143749.0,86.0,12624.0,100.0,0.0,100.0,3.0,100.0,189.0,99.0,2498.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,83654688.0,99.0,0.0,100.0,2.0,100.0,0.0,90.0,951865644.0,90.0,9162.0,100.0,0.0,100.0,1.0,100.0,127.0,97.0,6748.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0
0,83.0,223559288.0,90.0,0.0,100.0,10.0,100.0,0.0,87.0,460809904.0,78.0,19393.0,100.0,0.0,100.0,9.0,100.0,254.0,100.0,1056.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,79.0,82151456.0,89.0,0.0,100.0,8.0,100.0,0.0,84.0,262469312.0,90.0,9546.0,100.0,0.0,100.0,8.0,100.0,130.0,100.0,1593.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,81.0,126828312.0,87.0,0.0,100.0,7.0,100.0,0.0,93.0,2026956615.0,70.0,27075.0,100.0,0.0,100.0,7.0,100.0,4.0,86.0,28316.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0
0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,5556.0,100.0,0.0,100.0,1.0,100.0,204.0,100.0,204.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0
1,68.0,6541192.0,92.0,0.0,100.0,4.0,100.0,168.0,91.0,1355286492.0,75.0,22293.0,100.0,0.0,100.0,4.0,100.0,16.0,100.0,85.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0
